points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
2,-5,,0,0,0,0,1,50%,0,1,盧哲毅,83,盧哲毅,15,0,0,50%,04:25,1,1-1,100%,1,0-1,0%,0,0-0,0%
2,-2,,0,0,0,0,2,100%,0,0,張伯維,45,張伯維,77,0,0,100%,07:30,1,1-1,100%,1,0-0,0%,0,0-0,0%
,,,,,,,,,,,陳冠全,67,陳冠全,30,,,,DNP,,,,,,,,,
0,-3,〇,0,1,0,1,-3,0%,0,0,施晉堯,65,施晉堯,28,0,1,0%,13:51,1,0-1,0%,1,0-4,0%,0,0-0,0%
0,3,,1,0,0,0,-3,0%,0,0,邱柏璋,283,邱柏璋,6,0,0,0%,03:19,1,0-1,0%,1,0-1,0%,0,0-0,0%
0,-2,,0,0,0,0,-2,0%,0,0,劉承彥,376,劉承彥,2,0,0,0%,03:28,2,0-2,0%,2,0-0,0%,0,0-0,0%
27,-11,〇,2,2,0,9,29,59.52%,1,3,鐵米,280,鐵米,0,3,10,61.7%,41:32,10,5-10,50%,10,5-11,45.45%,2,2-2,100%
1,-13,〇,2,0,0,0,-7,0%,0,1,林郅為,286,林郅為,18,0,0,8.5%,12:24,1,0-1,0%,1,0-4,0%,2,1-2,50%
7,-7,〇,0,2,3,2,14,40%,4,1,比克,377,比克,11,0,6,51.78%,19:20,4,2-4,50%,4,0-1,0%,4,3-4,75%
4,9,,4,4,1,2,7,25%,2,2,丹尼爾,378,丹尼爾,35,1,4,40.98%,28:23,3,1-3,33.33%,3,0-1,0%,2,2-2,100%
7,-5,,0,1,0,2,7,43.75%,1,5,呂政儒,208,呂政儒,13,1,3,43.75%,23:20,3,2-3,66.67%,3,1-5,20%,0,0-0,0%
22,0,〇,3,12,0,3,30,73.33%,2,0,陳又瑋,204,陳又瑋,4,0,5,73.33%,42:01,10,5-10,50%,10,4-5,80%,0,0-0,0%
3,-3,,1,0,0,0,0,50%,0,1,王律翔,211,王律翔,8,0,0,50%,05:19,2,0-2,0%,2,1-1,100%,0,0-0,0%
29,4,,3,0,0,9,34,93.33%,2,2,班尼特,255,班尼特,20,2,11,91.31%,35:08,5,5-5,100%,5,6-10,60%,2,1-2,50%
