points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
13,4,〇,3,5,0,0,16,81.25%,2,2,林俊吉,90,林俊吉,11,2,2,81.25%,26:51,4,2-4,50%,4,3-4,75%,0,0-0,0%
0,-8,,2,0,0,0,-2,0%,0,2,李德威,94,李德威,26,0,0,0%,01:33,0,0-0,0%,0,0-0,0%,0,0-0,0%
2,4,,2,2,0,1,1,25%,0,2,陳振傑,148,陳振傑,0,1,1,25%,19:44,3,1-3,33.33%,3,0-1,0%,0,0-0,0%
,,,,,,,,,,,吳松蔚,95,吳松蔚,30,,,,DNP,,,,,,,,,
,,,,,,,,,,,吳家駿,215,吳家駿,3,,,,DNP,,,,,,,,,
,,,,,,,,,,,林耀宗,59,林耀宗,7,,,,DNP,,,,,,,,,
25,0,,4,4,0,5,22,57.14%,0,1,德文馬布爾,401,德文馬布爾,4,3,5,64.83%,29:15,5,2-5,40%,5,4-9,44.44%,12,9-12,75%
5,6,,1,0,0,2,3,41.67%,1,2,盧冠良,278,盧冠良,28,0,3,41.67%,15:22,2,1-2,50%,2,1-4,25%,0,0-0,0%
0,-1,,0,0,0,0,0,0%,0,0,周柏臣,279,周柏臣,88,0,0,0%,04:33,0,0-0,0%,0,0-0,0%,0,0-0,0%
3,-15,〇,1,2,1,0,0,18.75%,2,4,錢肯尼,149,錢肯尼,23,0,2,18.75%,16:11,4,0-4,0%,4,1-4,25%,0,0-0,0%
20,3,〇,2,2,0,3,17,57.69%,2,5,忻沃克,155,忻沃克,24,1,5,63.94%,40:26,5,0-5,0%,5,5-8,62.5%,6,5-6,83.33%
3,16,,0,2,0,4,8,75%,0,0,簡浩,222,簡浩,21,0,4,75%,19:20,0,0-0,0%,0,1-2,50%,0,0-0,0%
10,7,〇,2,2,4,12,29,57.14%,8,5,吉爾貝克,212,吉爾貝克,34,2,20,51.87%,32:18,7,4-7,57.14%,7,0-0,0%,6,2-6,33.33%
27,-1,〇,4,1,2,6,25,60%,1,4,麥卡洛,253,麥卡洛,5,2,7,62.04%,34:27,15,9-15,60%,15,2-5,40%,4,3-4,75%
