points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
0,-2,,0,0,0,0,0,0%,0,0,盧哲毅,83,盧哲毅,15,0,0,0%,01:04,0,0-0,0%,0,0-0,0%,0,0-0,0%
9,10,,0,3,0,1,10,64.29%,0,5,張伯維,45,張伯維,77,1,1,64.29%,21:58,3,0-3,0%,3,3-4,75%,0,0-0,0%
0,-2,,0,0,0,1,0,0%,0,0,陳冠全,67,陳冠全,30,0,1,0%,04:16,1,0-1,0%,1,0-0,0%,0,0-0,0%
7,-5,〇,0,0,0,1,7,75%,1,1,施晉堯,65,施晉堯,28,0,2,71.72%,11:56,3,3-3,100%,3,0-1,0%,2,1-2,50%
,,,,,,,,,,,邱柏璋,283,邱柏璋,6,,,,DNP,,,,,,,,,
0,0,,0,0,0,0,0,0%,0,0,劉承彥,376,劉承彥,2,0,0,0%,00:42,0,0-0,0%,0,0-0,0%,0,0-0,0%
17,-21,〇,5,5,1,6,16,53.13%,0,0,鐵米,280,鐵米,0,1,6,53.13%,40:57,8,4-8,50%,8,3-8,37.5%,0,0-0,0%
0,-12,〇,0,1,1,4,5,0%,0,3,林郅為,286,林郅為,18,0,4,0%,12:52,0,0-0,0%,0,0-1,0%,0,0-0,0%
4,-13,,4,1,0,2,6,100%,2,1,丹尼爾,378,丹尼爾,35,1,4,106.38%,19:08,1,1-1,100%,1,0-0,0%,2,2-2,100%
12,-8,〇,1,2,2,9,20,50%,1,5,塔壁,153,塔壁,34,1,10,50%,30:33,12,6-12,50%,12,0-0,0%,0,0-0,0%
20,2,,0,1,0,3,10,47.62%,0,2,呂政儒,208,呂政儒,13,0,3,47.62%,35:17,6,1-6,16.67%,6,6-15,40%,0,0-0,0%
2,-19,〇,0,5,0,5,7,12.5%,1,1,陳又瑋,204,陳又瑋,4,1,6,12.5%,35:59,7,1-7,14.29%,7,0-1,0%,0,0-0,0%
2,-11,,1,0,0,0,-1,33.33%,0,1,王律翔,211,王律翔,8,0,0,33.33%,10:20,1,1-1,100%,1,0-2,0%,0,0-0,0%
6,-4,,0,2,0,2,7,30%,1,4,楊和,400,楊和,24,3,3,30%,14:58,4,3-4,75%,4,0-6,0%,0,0-0,0%
