points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
0,-16,,1,1,0,1,-5,0%,0,3,王柏智,89,王柏智,11,2,1,0%,26:13,4,0-4,0%,4,0-4,0%,0,0-0,0%
15,-14,〇,1,8,0,2,16,38.24%,2,3,林書緯,41,林書緯,1,1,4,41.95%,36:49,10,5-10,50%,10,1-7,14.29%,2,2-2,100%
,,,,,,,,,,,翟振皓,381,翟振皓,49,,,,DNP,,,,,,,,,
22,-14,〇,4,5,0,9,20,47.62%,0,5,曼尼高,337,曼尼高,55,5,9,46.53%,36:49,10,4-10,40%,10,4-11,36.36%,6,2-6,33.33%
8,-18,,1,0,1,9,8,17.86%,4,2,海登,379,海登,0,0,13,25.38%,25:45,7,1-7,14.29%,7,1-7,14.29%,4,3-4,75%
0,-5,,0,1,0,1,1,0%,0,0,李威廷,288,李威廷,4,0,1,0%,03:38,1,0-1,0%,1,0-0,0%,0,0-0,0%
6,-1,〇,0,0,1,3,9,50%,1,6,蘇士軒,290,蘇士軒,17,1,4,50%,13:29,5,3-5,60%,5,0-1,0%,0,0-0,0%
0,-11,〇,0,1,0,2,-2,0%,0,0,蘇培凱,380,蘇培凱,2,0,2,0%,11:18,2,0-2,0%,2,0-3,0%,0,0-0,0%
0,1,,0,0,0,0,0,0%,0,0,林金榜,263,林金榜,19,0,0,0%,02:27,0,0-0,0%,0,0-0,0%,0,0-0,0%
0,-9,,0,0,0,1,-1,0%,0,0,陳俊男,232,陳俊男,3,0,1,0%,06:46,0,0-0,0%,0,0-0,0%,2,0-2,0%
8,5,,0,2,0,0,3,33.33%,1,2,簡祐哲,234,簡祐哲,10,0,1,38.76%,22:10,3,0-3,0%,3,2-6,33.33%,3,2-3,66.67%
6,0,,1,4,0,0,5,50%,0,0,洪志善,237,洪志善,24,0,0,50%,22:30,0,0-0,0%,0,2-6,33.33%,0,0-0,0%
11,-3,〇,3,1,4,5,19,50%,7,4,安尼奎,398,安尼奎,33,1,12,50.55%,32:06,7,2-7,28.57%,7,2-3,66.67%,2,1-2,50%
