points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
2,0,,2,0,0,2,2,33.33%,0,1,賴廷恩,40,賴廷恩,0,2,2,33.33%,20:55,1,1-1,100%,1,0-2,0%,0,0-0,0%
2,0,〇,2,2,0,1,4,100%,1,3,周桂羽,46,周桂羽,8,0,2,100%,19:22,1,1-1,100%,1,0-0,0%,0,0-0,0%
11,-6,〇,5,1,0,12,15,43.75%,2,5,曾祥鈞,52,曾祥鈞,21,1,14,51.69%,32:29,6,2-6,33.33%,6,1-2,50%,6,4-6,66.67%
0,-4,,5,1,0,2,-4,0%,0,0,林志傑,48,林志傑,12,0,2,0%,16:35,1,0-1,0%,1,0-1,0%,0,0-0,0%
0,0,,0,0,0,1,0,0%,0,0,蔡文誠,50,蔡文誠,14,0,1,0%,01:34,1,0-1,0%,1,0-0,0%,0,0-0,0%
,,,,,,,,,,,陳范柏彥,270,陳范柏彥,1,,,,DNP,,,,,,,,,
,,,,,,,,,,,謝宗融,274,謝宗融,15,,,,DNP,,,,,,,,,
0,-5,〇,3,0,0,3,-3,0%,0,2,簡廷兆,275,簡廷兆,24,0,3,0%,27:05,2,0-2,0%,2,0-1,0%,0,0-0,0%
0,-1,,0,0,0,0,-2,0%,1,0,伊波卡,302,伊波卡,7,0,1,0%,03:50,3,0-3,0%,3,0-0,0%,0,0-0,0%
6,4,,2,1,2,4,9,37.5%,5,3,沛登,408,沛登,20,0,9,33.78%,20:13,5,3-5,60%,5,0-3,0%,2,0-2,0%
15,-7,〇,3,6,1,10,25,43.75%,2,0,塞瑟夫,54,塞瑟夫,32,3,12,45.62%,39:28,13,7-13,53.85%,13,0-3,0%,1,1-1,100%
28,-7,〇,6,4,0,12,31,50%,4,2,辛特力,51,辛特力,17,2,16,58.43%,36:17,10,4-10,40%,10,4-10,40%,9,8-9,88.89%
3,-6,,1,1,0,0,-3,16.67%,2,3,洪楷傑,235,洪楷傑,11,0,2,16.67%,12:46,4,0-4,0%,4,1-5,20%,0,0-0,0%
5,7,,1,2,0,0,5,83.33%,0,1,吳永盛,229,吳永盛,6,0,0,83.33%,09:26,1,1-1,100%,1,1-2,50%,0,0-0,0%
