points,positive,seconds,starter,turnover,ast,blk,reb_d,eff,efgp,ft_m,ft_a,reb_o,pfoul,profile_picture,name_alt,player_id,name,jersey,position,stl,trey_m,trey_a,reb,tsp,two_m,two_a,ugp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
3,-11,422,〇,0,0,0,1,4,150%,0,0,0,2,,林明毅,156,,3,,0,1,0,1,150%,0,0,6.2%,07:02,0,0-0,0%,1,1-1,100%,0,0-0,0%
,,,,,,,,,,,,,,,宋宇軒,75,,5,,,,,,,,,,DNP,,,,,,,,,
8,28,1983,,2,2,0,4,7,40%,0,0,0,5,,陳堅恩,73,,6,,2,2,5,4,40%,1,2,15.9%,33:03,3,1-3,33.3%,7,2-7,28.6%,0,0-0,0%
45,3,2305,〇,3,2,0,3,46,79.6%,2,0,5,4,,法獅,244,,7,,4,9,4,8,80.7%,8,6,35.4%,38:25,14,8-14,57.1%,13,9-13,69.2%,2,2-2,100%
7,14,1295,,3,4,0,3,13,70%,0,0,1,3,,朱雲豪,223,,8,,3,1,2,4,70%,2,0,16.6%,21:35,2,2-2,100%,3,1-3,33.3%,0,0-0,0%
3,-7,652,,1,2,0,1,5,150%,0,0,0,2,,田浩,82,,9,,0,1,0,1,150%,0,0,8.7%,10:52,0,0-0,0%,1,1-1,100%,0,0-0,0%
,,,,,,,,,,,,,,,蕭順議,80,,11,,,,,,,,,,DNP,,,,,,,,,
4,2,2388,〇,3,2,1,4,5,28.6%,0,0,1,6,,李家瑞,79,,12,,1,0,3,5,28.6%,2,2,11.2%,39:48,4,2-4,50%,3,0-3,0%,0,0-0,0%
5,-1,544,,1,0,0,0,2,50%,2,0,0,1,,郭少傑,47,,24,,0,1,2,0,64.4%,0,0,23.7%,09:04,0,0-0,0%,3,1-3,33.3%,2,2-2,100%
25,16,1845,〇,3,5,1,9,30,62.5%,5,5,3,1,,辛巴,246,,35,,1,0,0,12,61.3%,10,6,34%,30:45,16,10-16,62.5%,0,0-0,0%,10,5-10,50%
10,-4,1639,〇,4,4,0,1,8,62.5%,0,0,1,3,,林宜輝,224,,36,,0,2,3,2,62.5%,2,1,19.4%,27:19,3,2-3,66.7%,5,2-5,40%,0,0-0,0%
0,0,78,,0,0,0,1,1,0%,0,0,0,0,,容毅燊,78,,52,,0,0,0,1,0%,0,0,0%,01:18,0,0-0,0%,0,0-0,0%,0,0-0,0%
4,0,1249,,2,1,1,0,3,33.3%,2,0,1,1,,吳岱豪,71,,54,,0,0,0,1,51.5%,1,2,12.8%,20:49,3,1-3,33.3%,0,0-0,0%,2,2-2,100%
