points,positive,seconds,starter,turnover,ast,blk,reb_d,eff,efgp,ft_m,ft_a,reb_o,pfoul,profile_picture,name_alt,player_id,name,jersey,position,stl,trey_m,trey_a,reb,tsp,two_m,two_a,ugp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
4,23,1521,,1,8,0,4,17,33.3%,0,0,2,0,,賴廷恩,40,,0,,4,0,1,6,33.3%,2,3,13.8%,25:21,5,2-5,40%,1,0-1,0%,0,0-0,0%
5,-1,1150,〇,2,1,0,3,4,50%,0,0,0,1,,林書緯,41,,1,,0,1,2,3,50%,1,1,18.2%,19:10,2,1-2,50%,3,1-3,33.3%,0,0-0,0%
0,0,352,,0,0,0,0,-2,0%,0,0,0,1,,簡偉儒,42,,2,,0,0,1,0,0%,0,1,19.7%,05:52,1,0-1,0%,1,0-1,0%,0,0-0,0%
28,8,1881,〇,0,3,0,1,18,50%,3,1,1,1,,張宗憲,43,,3,,0,3,9,2,52.3%,8,5,42.6%,31:21,13,8-13,61.5%,12,3-12,25%,4,3-4,75%
16,18,1439,,1,4,0,1,15,66.7%,0,0,1,2,,林志傑,48,,12,,0,4,5,2,66.7%,2,1,27.9%,23:59,3,2-3,66.7%,9,4-9,44.4%,0,0-0,0%
0,-7,514,〇,0,1,0,1,2,0%,0,0,0,0,,林孟學,49,,13,,0,0,0,1,0%,0,0,0%,08:34,0,0-0,0%,0,0-0,0%,0,0-0,0%
4,1,186,,0,0,0,0,5,100%,0,0,1,0,,蔡文誠,50,,14,,0,0,0,1,100%,2,0,32.9%,03:06,2,2-2,100%,0,0-0,0%,0,0-0,0%
11,8,2111,〇,3,1,0,11,13,35%,4,0,0,3,,辛特力,51,,17,,0,1,6,11,46.8%,2,1,20.8%,35:11,3,2-3,66.7%,7,1-7,14.3%,4,4-4,100%
4,0,569,,0,0,1,1,5,66.7%,0,0,0,1,,曾祥鈞,52,,21,,0,0,1,1,66.7%,2,0,16.4%,09:29,2,2-2,100%,1,0-1,0%,0,0-0,0%
7,13,862,,0,1,1,3,11,70%,0,0,0,1,,石博恩,53,,23,,1,1,1,3,70%,2,1,17.6%,14:22,3,2-3,66.7%,2,1-2,50%,0,0-0,0%
0,1,186,,0,0,0,1,0,0%,0,0,0,1,,張耕淯,66,,29,,0,0,1,1,0%,0,0,16.4%,03:06,0,0-0,0%,1,0-1,0%,0,0-0,0%
21,19,2468,〇,0,2,2,6,36,85%,4,0,4,4,,塞瑟夫,54,,32,,4,3,1,10,89.3%,4,2,14.2%,41:08,6,4-6,66.7%,4,3-4,75%,4,4-4,100%
6,12,1161,,0,1,2,1,10,75%,0,0,1,0,,曾文鼎,56,,76,,0,0,1,2,75%,3,0,10.4%,19:21,3,3-3,100%,1,0-1,0%,0,0-0,0%
