points,positive,seconds,starter,turnover,ast,blk,reb_d,eff,efgp,ft_m,ft_a,reb_o,pfoul,profile_picture,name_alt,player_id,name,jersey,position,stl,trey_m,trey_a,reb,tsp,two_m,two_a,ugp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
,,,,,,,,,,,,,,,戴瑞騰,203,,0,,,,,,,,,,DNP,,,,,,,,,
32,-11,2384,〇,4,3,0,10,31,64.7%,10,2,0,2,,哈里斯,258,,3,,0,4,6,10,71.8%,5,2,27.4%,39:44,7,5-7,71.4%,10,4-10,40%,12,10-12,83.3%
3,-22,2785,〇,0,9,0,3,2,0%,3,1,0,2,,陳又瑋,204,,4,,1,0,6,3,10.2%,0,7,13.1%,46:25,7,0-7,0%,6,0-6,0%,4,3-4,75%
10,-21,1737,〇,2,3,2,6,17,30%,4,1,6,2,,班森,205,,6,,0,0,0,12,41%,3,7,20.6%,28:57,10,3-10,30%,0,0-0,0%,5,4-5,80%
13,0,1287,,3,0,0,6,11,54.5%,1,1,2,2,,王柏智,89,,10,,0,2,3,8,54.7%,3,3,28.8%,21:27,6,3-6,50%,5,2-5,40%,2,1-2,50%
4,-13,951,〇,2,0,0,0,-2,22.2%,0,0,1,2,,林均濠,206,,11,,2,0,2,1,22.2%,2,5,29.8%,15:51,7,2-7,28.6%,2,0-2,0%,0,0-0,0%
3,-21,1504,〇,1,1,0,5,2,16.7%,0,0,1,0,,鄭德維,207,,12,,1,1,4,6,16.7%,0,4,16.3%,25:04,4,0-4,0%,5,1-5,20%,0,0-0,0%
,,,,,,,,,,,,,,,呂政儒,208,,13,,,,,,,,,,DNP,,,,,,,,,
13,-21,2341,,2,1,0,3,4,34.4%,2,0,0,5,,盧哲毅,83,,15,,1,3,11,3,38.5%,1,1,19.7%,39:01,2,1-2,50%,14,3-14,21.4%,2,2-2,100%
10,4,1411,,1,1,0,3,16,71.4%,0,0,4,2,,楊浩之,210,,34,,2,2,1,7,71.4%,2,2,14.1%,23:31,4,2-4,50%,3,2-3,66.7%,0,0-0,0%
