points,positive,seconds,starter,turnover,ast,blk,reb_d,eff,efgp,ft_m,ft_a,reb_o,pfoul,profile_picture,name_alt,player_id,name,jersey,position,stl,trey_m,trey_a,reb,tsp,two_m,two_a,ugp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
0,-22,793,〇,2,1,0,0,-4,0%,0,0,0,3,,高國豪,84,,4,,1,0,2,0,0%,0,2,19.7%,13:13,2,0-2,0%,2,0-2,0%,0,0-0,0%
0,-1,394,,0,0,0,1,1,0%,0,0,0,1,,宋宇軒,75,,5,,1,0,0,1,0%,0,1,7.1%,06:34,1,0-1,0%,0,0-0,0%,0,0-0,0%
5,15,1169,,0,1,0,4,7,40%,1,0,0,5,,陳堅恩,73,,6,,0,0,2,4,46%,2,1,12.2%,19:29,3,2-3,66.7%,2,0-2,0%,1,1-1,100%
47,12,2281,〇,3,2,0,11,36,60%,5,7,2,3,,法獅,244,,7,,1,6,10,13,58.3%,12,7,48.7%,38:01,19,12-19,63.2%,16,6-16,37.5%,12,5-12,41.7%
0,-14,363,,0,0,0,0,-3,0%,0,0,0,1,,朱雲豪,223,,8,,0,0,2,0,0%,0,1,21.4%,06:03,1,0-1,0%,2,0-2,0%,0,0-0,0%
1,16,1131,,1,6,0,1,8,0%,1,1,1,4,,田浩,82,,9,,1,0,0,2,56.8%,0,0,4.5%,18:51,0,0-0,0%,0,0-0,0%,2,1-2,50%
0,-15,415,,0,1,0,0,1,0%,0,0,1,2,,蕭順議,80,,11,,0,0,0,1,0%,0,1,7.1%,06:55,1,0-1,0%,0,0-0,0%,0,0-0,0%
3,-4,1209,,4,0,0,3,-1,20%,1,1,2,1,,李家瑞,79,,12,,0,0,1,5,25.5%,1,3,21.1%,20:09,4,1-4,25%,1,0-1,0%,2,1-2,50%
9,23,1627,〇,0,2,0,3,7,40.9%,0,2,2,3,,郭少傑,47,,24,,1,3,6,5,37.9%,0,2,18.8%,27:07,2,0-2,0%,9,3-9,33.3%,2,0-2,0%
32,22,2488,〇,1,0,4,20,48,92.3%,8,6,0,2,,辛巴,246,,35,,0,0,0,20,83.5%,12,1,21%,41:28,13,12-13,92.3%,0,0-0,0%,14,8-14,57.1%
6,24,1990,〇,2,6,0,0,11,75%,3,1,0,1,,林宜輝,224,,36,,3,1,1,0,79.8%,0,0,7.5%,33:10,0,0-0,0%,2,1-2,50%,4,3-4,75%
0,-12,318,,1,0,0,1,0,0%,0,0,0,2,,容毅燊,78,,52,,1,0,0,1,0%,0,1,17.1%,05:18,1,0-1,0%,0,0-0,0%,0,0-0,0%
0,-4,222,,1,0,0,0,0,0%,0,0,0,3,,吳岱豪,71,,54,,1,0,0,0,0%,0,0,14.3%,03:42,0,0-0,0%,0,0-0,0%,0,0-0,0%
