points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
21,-2,,3,7,0,5,25,59.09%,1,0,林俊吉,90,林俊吉,11,2,6,68.18%,29:49,5,2-5,40%,5,3-6,50%,10,8-10,80%
7,-20,,2,0,1,5,10,66.67%,1,2,李德威,94,李德威,26,0,6,73.53%,19:57,3,2-3,66.67%,3,0-0,0%,4,3-4,75%
0,-2,,0,0,0,1,1,0%,1,1,陳振傑,148,陳振傑,0,0,2,0%,08:21,0,0-0,0%,0,0-1,0%,0,0-0,0%
0,-11,,0,1,0,0,1,0%,0,0,楊盛硯,93,楊盛硯,18,0,0,0%,04:53,0,0-0,0%,0,0-0,0%,0,0-0,0%
,,,,,,,,,,,吳松蔚,95,吳松蔚,30,,,,DNP,,,,,,,,,
2,-13,〇,2,2,0,2,2,25%,1,0,吳家駿,215,吳家駿,3,0,3,25%,18:11,2,1-2,50%,2,0-2,0%,0,0-0,0%
,,,,,,,,,,,林耀宗,59,林耀宗,7,,,,DNP,,,,,,,,,
7,-15,〇,5,5,2,7,12,37.5%,2,4,波因特,277,波因特,15,0,9,39.41%,27:29,8,3-8,37.5%,8,0-0,0%,2,1-2,50%
20,3,〇,3,1,0,4,12,55.56%,0,1,盧冠良,278,盧冠良,28,0,4,55.56%,37:44,6,4-6,66.67%,6,4-12,33.33%,0,0-0,0%
2,-6,〇,3,2,1,1,3,20%,3,2,周柏臣,279,周柏臣,88,1,4,20%,35:19,4,1-4,25%,4,0-1,0%,0,0-0,0%
2,-13,,1,3,0,0,-7,8.33%,0,5,吳永盛,229,吳永盛,14,2,0,7.76%,28:30,7,1-7,14.29%,7,0-5,0%,2,0-2,0%
19,4,〇,1,0,3,8,22,58.33%,3,6,吉爾貝克,212,吉爾貝克,34,0,11,57.93%,29:47,12,7-12,58.33%,12,0-0,0%,10,5-10,50%
,,,,,,,,,,,王振原,227,王振原,8,,,,DNP,,,,,,,,,
