points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
4,-12,,0,1,0,0,4,50%,1,1,成力煥,72,成力煥,21,0,1,50%,06:30,4,2-4,50%,4,0-0,0%,0,0-0,0%
,,,,,,,,,,,陳冠全,67,陳冠全,15,,,,DNP,,,,,,,,,
1,0,,1,2,0,1,0,0%,0,0,關達祐,58,關達祐,6,0,1,17.36%,09:21,1,0-1,0%,1,0-1,0%,2,1-2,50%
0,7,,0,3,1,9,15,0%,4,4,丁恩迪,293,丁恩迪,1,1,13,0%,22:14,3,0-3,0%,3,0-0,0%,0,0-0,0%
41,3,〇,5,4,0,8,44,72.73%,5,3,桑尼,296,桑尼,13,2,13,76.38%,37:21,14,7-14,50%,14,6-8,75%,11,9-11,81.82%
0,4,〇,0,0,0,0,-2,0%,0,1,張鎮衙,297,張鎮衙,27,1,0,0%,13:30,1,0-1,0%,1,0-2,0%,0,0-0,0%
3,9,〇,3,5,1,4,5,21.43%,1,1,白曜誠,298,白曜誠,30,0,5,21.43%,38:33,2,0-2,0%,2,1-5,20%,0,0-0,0%
25,7,〇,1,6,1,7,29,61.11%,2,2,艾爾斯,342,艾爾斯,4,0,9,61.88%,33:02,7,5-7,71.43%,7,4-11,36.36%,5,3-5,60%
4,9,〇,1,2,0,2,2,14.29%,1,1,李家慷,218,李家慷,12,0,3,25.38%,30:57,5,1-5,20%,5,0-2,0%,2,2-2,100%
1,1,,1,0,0,1,0,0%,0,2,林正,64,林正,25,0,1,56.82%,03:23,0,0-0,0%,0,0-0,0%,2,1-2,50%
0,2,,0,0,0,0,0,0%,0,2,黃泓瀚,221,黃泓瀚,22,0,0,0%,10:58,0,0-0,0%,0,0-0,0%,0,0-0,0%
,,,,,,,,,,,陳昱瑞,219,陳昱瑞,00,,,,DNP,,,,,,,,,
16,15,,3,3,0,6,13,53.33%,1,4,盧峻翔,226,盧峻翔,69,2,7,49.02%,34:11,7,2-7,28.57%,7,4-8,50%,3,0-3,0%
