points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
4,-7,,1,4,0,3,5,18.18%,1,1,林俊吉,90,林俊吉,11,3,4,18.18%,24:03,7,2-7,28.57%,7,0-4,0%,0,0-0,0%
4,-14,,0,0,1,8,7,11.11%,1,5,李德威,94,李德威,26,1,9,20.24%,26:31,5,1-5,20%,5,0-4,0%,2,2-2,100%
11,-13,,1,0,0,2,9,55.56%,1,2,陳振傑,148,陳振傑,0,1,3,58.26%,19:15,4,2-4,50%,4,2-5,40%,1,1-1,100%
,,,,,,,,,,,楊盛硯,93,楊盛硯,18,,,,DNP,,,,,,,,,
0,5,,0,0,0,1,0,0%,0,0,吳松蔚,95,吳松蔚,30,0,1,0%,06:19,0,0-0,0%,0,0-1,0%,0,0-0,0%
3,-10,〇,1,3,0,1,5,37.5%,0,1,吳家駿,215,吳家駿,3,2,1,37.5%,26:30,2,0-2,0%,2,1-2,50%,0,0-0,0%
0,-1,,0,0,0,0,0,0%,0,1,林耀宗,59,林耀宗,7,0,0,0%,02:11,0,0-0,0%,0,0-0,0%,0,0-0,0%
30,-9,〇,2,4,3,6,34,52.08%,2,3,波因特,277,波因特,15,4,8,56.31%,42:29,21,11-21,52.38%,21,1-3,33.33%,6,5-6,83.33%
4,-13,〇,0,1,0,3,1,20%,0,1,盧冠良,278,盧冠良,28,1,3,20%,24:17,4,2-4,50%,4,0-6,0%,0,0-0,0%
2,-5,〇,1,0,0,5,0,14.29%,1,3,周柏臣,279,周柏臣,88,0,6,13.44%,32:55,5,1-5,20%,5,0-2,0%,1,0-1,0%
17,-12,〇,3,0,4,9,17,47.22%,1,1,卡拉曼,349,卡拉曼,35,1,10,46.1%,34:23,10,4-10,40%,10,3-8,37.5%,1,0-1,0%
,,,,,,,,,,,吳永盛,229,吳永盛,14,,,,DNP,,,,,,,,,
0,4,,0,0,0,0,0,0%,0,0,王振原,227,王振原,8,0,0,0%,01:07,0,0-0,0%,0,0-0,0%,0,0-0,0%
