points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
11,-12,〇,1,2,0,1,16,64.29%,2,1,高國豪,84,高國豪,4,4,3,69.8%,18:28,5,3-5,60%,5,1-2,50%,2,2-2,100%
8,-6,,2,0,0,2,3,42.86%,0,0,李家瑞,79,李家瑞,12,0,2,50.76%,16:22,1,0-1,0%,1,2-6,33.33%,2,2-2,100%
6,-8,〇,1,1,0,2,5,62.5%,0,1,蕭順議,80,蕭順議,11,0,2,61.48%,16:19,3,1-3,33.33%,3,1-1,100%,2,1-2,50%
4,2,,0,1,0,1,5,66.67%,0,0,宋宇軒,75,宋宇軒,5,0,1,66.67%,09:18,3,2-3,66.67%,3,0-0,0%,0,0-0,0%
10,-6,,1,0,0,0,7,80%,0,1,田浩,82,田浩,9,0,0,85.03%,19:41,2,1-2,50%,2,2-3,66.67%,2,2-2,100%
11,-24,,0,1,0,5,18,91.67%,0,2,郭少傑,47,郭少傑,24,3,5,91.67%,29:33,1,1-1,100%,1,3-5,60%,0,0-0,0%
4,1,,0,0,0,0,3,100%,0,1,姜廣謙,300,姜廣謙,2,0,0,81.97%,05:38,2,2-2,100%,2,0-0,0%,1,0-1,0%
15,-4,,1,4,0,1,17,55.56%,1,2,曾柏喻,301,曾柏喻,7,2,2,66.96%,29:59,6,2-6,33.33%,6,2-3,66.67%,5,5-5,100%
2,-8,,1,0,0,1,-3,16.67%,0,0,伊波卡,302,伊波卡,21,0,1,16.67%,10:54,6,1-6,16.67%,6,0-0,0%,0,0-0,0%
0,-15,,0,0,0,0,0,0%,0,0,呂奇旻,303,呂奇旻,23,0,0,0%,04:31,0,0-0,0%,0,0-0,0%,0,0-0,0%
19,-23,〇,4,3,1,7,15,43.75%,3,4,阿提諾,304,阿提諾,31,0,10,46.57%,31:50,15,7-15,46.67%,15,0-1,0%,10,5-10,50%
0,-4,〇,0,2,0,0,0,0%,0,3,朱雲豪,223,朱雲豪,8,0,0,0%,11:41,0,0-0,0%,0,0-2,0%,0,0-0,0%
9,-13,〇,4,4,1,6,8,33.33%,2,3,班尼特,255,班尼特,13,1,8,33.78%,35:46,6,1-6,16.67%,6,2-6,33.33%,3,1-3,33.33%
