points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
0,4,,1,1,0,0,-1,0%,0,0,賴廷恩,40,賴廷恩,0,0,0,0%,07:23,1,0-1,0%,1,0-0,0%,0,0-0,0%
9,23,,2,3,0,2,10,70%,0,3,周桂羽,46,周桂羽,8,0,2,76.53%,27:32,4,2-4,50%,4,1-1,100%,2,2-2,100%
2,6,,0,0,0,0,0,33.33%,0,1,林孟學,49,林孟學,13,0,0,33.33%,10:29,3,1-3,33.33%,3,0-0,0%,0,0-0,0%
18,-6,〇,5,2,1,4,18,53.57%,2,2,曾祥鈞,52,曾祥鈞,21,4,6,57.11%,34:05,12,6-12,50%,12,1-2,50%,4,3-4,75%
10,15,,4,2,0,1,9,90%,0,0,林志傑,48,林志傑,12,2,1,91.91%,12:19,0,0-0,0%,0,3-5,60%,1,1-1,100%
2,-3,,1,0,0,0,0,33.33%,0,2,蔡文誠,50,蔡文誠,14,1,0,33.33%,07:45,3,1-3,33.33%,3,0-0,0%,0,0-0,0%
0,2,,0,0,0,0,1,0%,0,0,石博恩,53,石博恩,23,1,0,0%,02:34,0,0-0,0%,0,0-0,0%,0,0-0,0%
17,-4,〇,4,7,2,13,36,61.11%,7,4,強森,269,強森,5,0,20,67.89%,36:30,6,4-6,66.67%,6,1-3,33.33%,8,6-8,75%
1,-4,,0,0,0,1,0,0%,0,2,謝宗融,274,謝宗融,15,0,1,26.6%,03:40,1,0-1,0%,1,0-0,0%,2,1-2,50%
2,15,,0,4,0,1,0,12.5%,0,0,簡廷兆,275,簡廷兆,24,0,1,12.5%,19:48,6,1-6,16.67%,6,0-2,0%,0,0-0,0%
0,-28,〇,1,0,0,1,-1,0%,0,0,張宗憲,43,張宗憲,3,1,1,0%,10:25,2,0-2,0%,2,0-0,0%,0,0-0,0%
24,-5,〇,3,5,0,8,21,43.48%,3,1,辛特力,51,辛特力,17,0,11,47.62%,42:55,13,4-13,30.77%,13,4-10,40%,5,4-5,80%
7,-25,〇,2,0,0,3,4,43.75%,0,1,洪楷傑,235,洪楷傑,11,1,3,43.75%,24:35,3,2-3,66.67%,3,1-5,20%,0,0-0,0%
