points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
0,2,,2,2,0,2,1,0%,0,0,成力煥,72,成力煥,21,1,2,0%,06:41,1,0-1,0%,1,0-1,0%,0,0-0,0%
5,-2,,1,1,0,2,1,22.73%,1,2,陳冠全,67,陳冠全,15,2,3,22.73%,24:36,6,1-6,16.67%,6,1-5,20%,0,0-0,0%
19,-4,〇,3,4,0,2,17,56.25%,2,4,施晉堯,65,施晉堯,28,3,4,56.28%,36:52,5,3-5,60%,5,4-11,36.36%,2,1-2,50%
0,-4,,0,0,0,1,0,0%,0,2,關達祐,58,關達祐,6,0,1,0%,04:13,1,0-1,0%,1,0-0,0%,0,0-0,0%
0,-4,,1,0,1,0,-3,0%,0,1,丁恩迪,293,丁恩迪,1,0,0,0%,05:00,2,0-2,0%,2,0-1,0%,0,0-0,0%
19,5,,2,4,0,7,20,50%,2,2,桑尼,296,桑尼,13,1,9,50.64%,29:16,14,7-14,50%,14,1-3,33.33%,4,2-4,50%
2,-4,,0,1,0,0,4,50%,0,1,張鎮衙,297,張鎮衙,27,2,0,50%,07:33,1,1-1,100%,1,0-1,0%,0,0-0,0%
2,4,,1,6,0,3,7,0%,0,0,白曜誠,298,白曜誠,30,0,3,36.23%,31:35,0,0-0,0%,0,0-1,0%,4,2-4,50%
12,-4,〇,0,3,2,9,24,71.43%,0,3,艾爾斯,342,艾爾斯,4,1,9,76.14%,31:54,2,2-2,100%,2,2-5,40%,2,2-2,100%
2,-5,〇,1,0,0,2,4,100%,1,1,林正,64,林正,25,0,3,100%,05:14,1,1-1,100%,1,0-0,0%,0,0-0,0%
0,-3,〇,0,3,0,4,8,0%,3,1,黃泓瀚,221,黃泓瀚,22,0,7,0%,19:40,1,0-1,0%,1,0-1,0%,0,0-0,0%
0,-1,,0,0,0,1,1,0%,0,0,陳昱瑞,219,陳昱瑞,00,0,1,0%,02:05,0,0-0,0%,0,0-0,0%,0,0-0,0%
20,-5,〇,3,2,0,2,9,38.89%,1,1,盧峻翔,226,盧峻翔,69,1,3,46.47%,35:21,9,4-9,44.44%,9,2-9,22.22%,8,6-8,75%
