points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
12,5,,2,0,0,0,10,83.33%,0,2,賴廷恩,40,賴廷恩,0,2,0,87.21%,21:00,3,2-3,66.67%,3,2-3,66.67%,2,2-2,100%
12,-10,〇,4,0,0,0,5,60%,1,5,周桂羽,46,周桂羽,8,1,1,60%,27:27,6,3-6,50%,6,2-4,50%,0,0-0,0%
0,1,,0,1,0,2,3,0%,0,2,林孟學,49,林孟學,13,0,2,0%,08:56,0,0-0,0%,0,0-0,0%,0,0-0,0%
26,11,〇,3,1,2,10,27,60%,1,5,曾祥鈞,52,曾祥鈞,21,0,11,60.98%,43:38,15,9-15,60%,15,2-5,40%,3,2-3,66.67%
7,-1,,1,2,0,1,4,35.71%,0,3,林志傑,48,林志傑,12,0,1,44.42%,22:52,1,1-1,100%,1,1-6,16.67%,2,2-2,100%
0,-2,,0,0,0,0,0,0%,0,0,蔡文誠,50,蔡文誠,14,0,0,0%,01:03,0,0-0,0%,0,0-0,0%,0,0-0,0%
0,-8,,0,0,0,0,-1,0%,0,0,石博恩,53,石博恩,23,0,0,0%,01:55,0,0-0,0%,0,0-1,0%,0,0-0,0%
0,-5,,0,0,0,0,-2,0%,0,0,陳范柏彥,270,陳范柏彥,1,0,0,0%,02:06,1,0-1,0%,1,0-1,0%,0,0-0,0%
7,-3,〇,4,3,3,8,11,22.73%,3,3,強森,269,強森,5,0,11,29.46%,30:50,6,1-6,16.67%,6,1-5,20%,2,2-2,100%
0,-11,,1,0,2,0,0,0%,0,2,謝宗融,274,謝宗融,15,0,0,0%,09:55,1,0-1,0%,1,0-0,0%,0,0-0,0%
,,,,,,,,,,,簡廷兆,275,簡廷兆,24,,,,DNP,,,,,,,,,
12,0,〇,5,6,2,13,18,23.33%,3,2,辛特力,51,辛特力,17,1,16,33.19%,45:54,9,2-9,22.22%,9,1-6,16.67%,7,5-7,71.43%
9,-2,〇,0,5,0,1,15,90%,0,2,洪楷傑,235,洪楷傑,11,1,1,90%,24:24,4,3-4,75%,4,1-1,100%,0,0-0,0%
