points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
5,-17,,3,6,0,3,8,0%,0,5,林俊吉,90,林俊吉,11,2,3,34.72%,30:15,3,0-3,0%,3,0-2,0%,5,5-5,100%
6,-18,,1,0,1,0,3,60%,0,4,李德威,94,李德威,26,0,0,60%,17:32,1,0-1,0%,1,2-4,50%,0,0-0,0%
6,-18,,1,0,0,1,4,30%,2,0,陳振傑,148,陳振傑,0,1,3,44.38%,19:39,1,0-1,0%,1,1-4,25%,4,3-4,75%
0,-2,,0,0,0,0,-1,0%,0,0,吳松蔚,95,吳松蔚,30,0,0,0%,01:57,0,0-0,0%,0,0-1,0%,0,0-0,0%
2,-21,,1,0,1,1,1,25%,1,0,林耀宗,59,林耀宗,7,2,2,20.49%,14:32,3,1-3,33.33%,3,0-1,0%,2,0-2,0%
14,-9,〇,4,1,4,5,16,40.91%,1,1,波因特,277,波因特,15,3,6,51.32%,37:14,6,3-6,50%,6,1-5,20%,6,5-6,83.33%
14,3,〇,0,0,0,2,16,87.5%,1,1,盧冠良,278,盧冠良,28,1,3,87.5%,27:54,4,4-4,100%,4,2-4,50%,0,0-0,0%
5,-2,〇,0,1,0,3,5,35.71%,3,4,周柏臣,279,周柏臣,88,0,6,31.73%,30:32,2,1-2,50%,2,1-5,20%,2,0-2,0%
6,-3,〇,0,4,0,1,3,30%,0,4,吳永盛,229,吳永盛,14,0,1,30%,27:52,2,0-2,0%,2,2-8,25%,0,0-0,0%
18,2,〇,1,1,1,9,21,53.85%,1,4,吉爾貝克,212,吉爾貝克,34,0,10,57.54%,31:38,13,7-13,53.85%,13,0-0,0%,6,4-6,66.67%
0,0,,0,0,0,0,0,0%,0,0,王振原,227,王振原,8,0,0,0%,00:55,0,0-0,0%,0,0-0,0%,0,0-0,0%
