points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
21,-31,〇,4,4,1,2,17,43.33%,1,2,鑀倫,344,鑀倫,19,2,3,56.7%,33:39,6,2-6,33.33%,6,3-9,33.33%,8,8-8,100%
2,-23,〇,0,1,1,2,9,50%,1,2,王柏智,89,王柏智,10,3,3,50%,19:37,1,1-1,100%,1,0-1,0%,0,0-0,0%
2,-2,,1,1,0,3,5,33.33%,1,0,盧哲毅,83,盧哲毅,15,1,4,33.33%,10:34,1,1-1,100%,1,0-2,0%,0,0-0,0%
2,-18,,2,1,0,2,-2,20%,0,2,張伯維,45,張伯維,7,0,2,18.38%,09:56,3,1-3,33.33%,3,0-2,0%,1,0-1,0%
2,-16,〇,2,2,0,2,0,20%,0,0,周儀翔,262,周儀翔,6,0,2,20%,21:48,1,1-1,100%,1,0-4,0%,0,0-0,0%
32,-25,〇,3,2,2,7,33,66.67%,3,2,鐵米,280,鐵米,0,0,10,67.68%,39:36,16,11-16,68.75%,16,2-5,40%,6,4-6,66.67%
2,-8,,0,0,0,1,1,33.33%,0,0,林柏豪,281,林柏豪,1,0,1,33.33%,09:19,1,1-1,100%,1,0-2,0%,0,0-0,0%
0,-5,,0,0,0,0,-2,0%,0,2,張傑瑋,282,張傑瑋,2,1,0,0%,09:22,2,0-2,0%,2,0-1,0%,0,0-0,0%
3,-4,,0,1,0,1,1,25%,0,1,呂政儒,208,呂政儒,13,1,1,25%,12:38,1,0-1,0%,1,1-5,20%,0,0-0,0%
3,-14,,0,1,0,2,4,33.33%,0,4,藍少甫,209,藍少甫,23,1,2,38.66%,19:58,3,1-3,33.33%,3,0-0,0%,2,1-2,50%
2,7,,0,0,0,1,3,100%,0,0,林均濠,206,林均濠,11,0,1,100%,03:54,1,1-1,100%,1,0-0,0%,0,0-0,0%
7,-19,〇,4,4,0,2,8,38.89%,4,1,陳又瑋,204,陳又瑋,4,1,6,38.89%,33:35,7,2-7,28.57%,7,1-2,50%,0,0-0,0%
2,-12,,2,0,0,1,-5,14.29%,0,2,王律翔,211,王律翔,8,0,1,14.29%,16:04,3,1-3,33.33%,3,0-4,0%,0,0-0,0%
