points,positive,starter,turnover,ast,blk,reb_d,eff,efgp,reb_o,pfoul,name_alt,player_id,name,jersey,stl,reb,tsp,mins,two,two_m_two,twop,trey,trey_m_trey,treyp,ft,ft_m_ft,ftp
15,-37,〇,6,1,0,3,10,46.67%,3,3,特壞,334,特壞,6,3,6,48.58%,35:30,9,4-9,44.44%,9,2-6,33.33%,1,1-1,100%
2,-25,〇,1,3,0,0,-1,0%,0,3,高國豪,84,高國豪,4,2,0,12.69%,27:12,3,0-3,0%,3,0-4,0%,2,2-2,100%
4,-11,,3,0,0,6,2,30%,0,2,李家瑞,79,李家瑞,12,0,6,34.01%,21:50,1,0-1,0%,1,1-4,25%,2,1-2,50%
5,-27,〇,2,0,1,1,1,28.57%,1,2,蕭順議,80,蕭順議,11,1,2,31.73%,23:27,6,2-6,33.33%,6,0-1,0%,2,1-2,50%
2,-4,,0,1,0,0,3,0%,0,0,宋宇軒,75,宋宇軒,5,0,0,113.64%,03:28,0,0-0,0%,0,0-0,0%,2,2-2,100%
0,-30,〇,5,2,0,2,-3,0%,1,1,田浩,82,田浩,9,3,3,0%,24:11,2,0-2,0%,2,0-4,0%,0,0-0,0%
4,-15,,0,0,0,0,2,50%,0,1,郭少傑,47,郭少傑,24,0,0,50%,12:18,2,2-2,100%,2,0-2,0%,0,0-0,0%
1,-3,,1,0,0,1,-1,0%,0,1,姜廣謙,300,姜廣謙,2,0,1,26.6%,05:20,0,0-0,0%,0,0-1,0%,2,1-2,50%
5,-4,,2,2,0,2,2,16.67%,1,2,曾柏喻,301,曾柏喻,7,0,3,32.22%,25:45,3,1-3,33.33%,3,0-3,0%,4,3-4,75%
1,-13,,2,0,1,3,-1,0%,2,6,伊波卡,302,伊波卡,21,0,5,8.5%,17:20,5,0-5,0%,5,0-0,0%,2,1-2,50%
20,-35,〇,3,1,0,5,15,38.89%,5,2,阿提諾,304,阿提諾,31,4,10,42.96%,33:23,15,7-15,46.67%,15,0-3,0%,12,6-12,50%
1,-11,,0,1,0,0,2,0%,0,2,林明毅,156,林明毅,3,2,0,26.6%,10:16,0,0-0,0%,0,0-1,0%,2,1-2,50%
